filename,steering_angle,vision_angle,speed
img_00000.png,0.0,-0.060144255220282106,0.0
img_00001.png,0.0,-0.034012117509155004,0.0
img_00002.png,0.0,-0.03284223610391254,0.0
img_00003.png,0.0,-0.027609205158804162,0.0
img_00004.png,0.0,-0.022947361517419426,0.0
img_00005.png,0.0,-0.030209659587872473,0.0
img_00006.png,0.0,-0.05308032391563673,0.0
img_00007.png,0.0,-0.049998453434600645,0.0
img_00008.png,0.0,-0.019687874994413778,0.0
img_00009.png,0.0,-0.022836760864429324,0.0
img_00010.png,0.0,-0.03596412171630055,0.0
img_00011.png,0.0,-0.03127066436278801,0.0
img_00012.png,0.0,-0.026637623224174182,0.0
img_00013.png,0.0,-0.047661477205884005,0.0
img_00014.png,0.0,-0.037988355886670544,0.0
img_00015.png,0.0,-0.030927971491497626,0.0
img_00016.png,0.0,-0.02980553207084205,0.0
img_00017.png,0.0,-0.03315758278158861,0.0
img_00018.png,0.0,-0.025520269386410794,0.0
img_00019.png,0.0,-0.025520269386410794,0.0
img_00020.png,0.0,-0.03128797895316077,0.0
img_00021.png,0.0,-0.03094737891709822,0.0
img_00022.png,0.0,-0.03094737891709822,0.0
img_00023.png,0.0,-0.03094737891709822,0.0
img_00024.png,0.0,-0.030927971491497626,0.0
img_00025.png,0.0,-0.030927971491497626,0.0
img_00026.png,0.0,-0.030927971491497626,0.0
img_00027.png,0.0,-0.030927971491497626,0.0
img_00028.png,0.0,-0.02688716944536049,0.0
img_00029.png,0.0,-0.02688716944536049,0.0
img_00030.png,0.0,-0.02688716944536049,0.0
img_00031.png,0.0,-0.02688716944536049,0.0
img_00032.png,0.0,-0.02688716944536049,0.0
img_00033.png,0.0,-0.020696631723347257,0.0
img_00034.png,0.0,-0.020696631723347257,0.0
img_00035.png,0.0,-0.020696631723347257,0.0
img_00036.png,0.0,-0.020696631723347257,0.0
img_00037.png,0.0,-0.020696631723347257,0.0
img_00038.png,0.0,-0.053004558933424026,15.0
img_00039.png,0.0,-0.03635872498355235,30.0
img_00040.png,0.0,-0.04753472164235939,45.0
img_00041.png,0.0,-0.02913011747729794,60.0
img_00042.png,0.0,-0.026935930925989438,80.0
img_00043.png,-0.02,-0.030618827312785462,80.0
img_00044.png,0.0,-0.03405894024349979,80.0
img_00045.png,0.0,-0.028636440856536598,80.0
img_00046.png,0.0,-0.02652271515688349,80.0
img_00047.png,0.0,-0.02061586928702035,80.0
img_00048.png,0.01,-0.053318500804725714,80.0
img_00049.png,0.0,-0.028302273112019768,80.0
img_00050.png,0.01,-0.010800355873565783,80.0
img_00051.png,-0.02,-0.03434819750318744,80.0
img_00052.png,0.0,-0.014063627616942428,75.0
img_00053.png,0.0,-0.0020471311882780865,55.0
img_00054.png,0.0,-0.011710832114525439,45.0
img_00055.png,0.0,-0.04464649836395783,35.0
img_00056.png,0.0,-0.003298220786107778,30.0
img_00057.png,0.0,-0.0049752138320430465,30.0
img_00058.png,0.0,-0.0039040684780527147,40.0
img_00059.png,0.0,0.028020747113537903,55.0
img_00060.png,0.0,0.028023377525459248,55.0
img_00061.png,0.0,0.041357010894216964,55.0
img_00062.png,-0.01,-0.008567964666348182,55.0
img_00063.png,-0.02,0.0213547072977654,55.0
img_00064.png,0.0,-0.017482434833384974,55.0
img_00065.png,-0.02,0.025158189963987516,55.0
img_00066.png,0.0,0.001864227665524,55.0
img_00067.png,-0.01,-0.0012632006854354319,55.0
img_00068.png,0.0,0.005906001596961769,55.0
img_00069.png,0.0,0.00021634151329027608,45.0
img_00070.png,0.0,-0.01796277956950689,35.0
img_00071.png,0.0,-0.02297357594718977,35.0
img_00072.png,-0.01,-0.032135766576615814,35.0
img_00073.png,0.0,-0.022547997453974622,35.0
img_00074.png,0.0,-0.026244560277957348,35.0
img_00075.png,0.01,-0.019683267596939287,35.0
img_00076.png,0.0,-0.025823367863151717,35.0
img_00077.png,0.0,-0.04646950306394281,35.0
img_00078.png,-0.02,-0.03138568010928285,35.0
img_00079.png,0.0,-0.0509231458250434,35.0
img_00080.png,-0.01,-0.026772296215224988,35.0
img_00081.png,0.0,-0.04248397452396965,40.0
img_00082.png,0.0,-0.03833885412810358,45.0
img_00083.png,0.0,-0.07174492299936545,50.0
img_00084.png,-0.01,-0.01469761006427217,50.0
img_00085.png,0.0,-0.010208256923192363,50.0
img_00086.png,0.0,-0.008688495544003683,50.0
img_00087.png,0.0,-0.009265750855261943,45.0
img_00088.png,0.0,-0.022433658837458202,35.0
img_00089.png,0.0,-0.06727208760430341,25.0
img_00090.png,0.0,-0.030842866820598638,25.0
img_00091.png,-0.01,-0.08436550788099563,25.0
img_00092.png,0.0,-0.033411532102624326,25.0
img_00093.png,0.0,-0.03428265947932564,35.0
img_00094.png,0.0,-0.03271230494940551,35.0
img_00095.png,-0.01,-0.0712407836766372,35.0
img_00096.png,0.0,0.0018372686533029222,35.0
img_00097.png,0.0,-0.012268577023681107,35.0
img_00098.png,-0.01,-0.04734060299429217,35.0
img_00099.png,0.0,0.024367741296369885,35.0
img_00100.png,-0.01,-0.029866376743391123,35.0
img_00101.png,0.0,-0.04169024112711712,35.0
img_00102.png,-0.01,0.039982662486266786,35.0
img_00103.png,0.0,-0.02045009009661638,35.0
img_00104.png,-0.01,-0.04329685700296627,35.0
img_00105.png,-0.02,0.04864768299646444,35.0
img_00106.png,0.0,-0.016612544898812902,35.0
img_00107.png,0.0,-0.0513289222558594,35.0
img_00108.png,-0.01,-0.011742047768030311,35.0
img_00109.png,-0.02,-0.04742818740294247,35.0
img_00110.png,0.0,-0.03816333670243988,35.0
img_00111.png,0.0,-0.04161774321809043,35.0
img_00112.png,0.0,-0.03404882504995127,35.0
img_00113.png,0.0,-0.03432367274191482,35.0
img_00114.png,0.0,0.055084285147077285,35.0
img_00115.png,0.0,-0.044707750262066207,35.0
img_00116.png,0.0,-0.07577163440513175,35.0
img_00117.png,0.0,-0.05736383896875201,35.0
img_00118.png,0.0,-0.0635564114554303,35.0
img_00119.png,0.0,-0.05175075949184417,35.0
img_00120.png,-0.04,-0.05399119294858439,35.0
img_00121.png,0.0,-0.04981323974251234,35.0
img_00122.png,0.0,-0.049280934777414694,35.0
img_00123.png,-0.01,-0.024415420825302743,35.0
img_00124.png,-0.01,0.00015262052987288728,35.0
img_00125.png,-0.04,0.007094180276322864,35.0
img_00126.png,0.0,0.017995955494330643,35.0
img_00127.png,0.0,0.0035657836512713037,35.0
img_00128.png,-0.02,0.028932728347980156,35.0
img_00129.png,-0.02,-0.025272811015768157,35.0
img_00130.png,0.0,0.025818943776431482,35.0
img_00131.png,0.04,0.041946576768674,35.0
img_00132.png,0.0,0.026406803152408804,35.0
img_00133.png,0.01,-0.002928098354992205,35.0
img_00134.png,0.02,-0.025572412557234785,35.0
img_00135.png,0.0,-0.04185446383311624,35.0
img_00136.png,0.0,-0.04454963842383812,35.0
img_00137.png,0.0,-0.0277809009874452,35.0
img_00138.png,-0.01,-0.012314939241296938,35.0
img_00139.png,0.0,-0.023910432304054343,35.0
img_00140.png,0.0,-0.03622516662517772,35.0
img_00141.png,0.01,-0.07099841792850929,35.0
img_00142.png,0.02,-0.05079741125380644,35.0
img_00143.png,0.04,-0.039783537106240004,35.0
img_00144.png,0.01,-0.03838392724072637,35.0
img_00145.png,0.0,0.024080211984460514,35.0
img_00146.png,-0.01,-0.011974704644022054,35.0
img_00147.png,0.0,0.007923048668597594,35.0
img_00148.png,0.01,-0.02438664022149585,35.0
img_00149.png,0.02,0.007372597394191549,35.0
img_00150.png,0.02,0.007317614019347232,35.0
img_00151.png,0.01,-0.006856812954517115,35.0
img_00152.png,0.0,-0.03995691830617801,35.0
img_00153.png,0.01,-0.013812847627744455,35.0
img_00154.png,0.01,-0.03338208235895275,35.0
img_00155.png,0.0,-0.017177026468592343,35.0
img_00156.png,-0.01,-0.002826856715736827,35.0
img_00157.png,-0.02,0.0014518208323528886,35.0
img_00158.png,-0.03,-0.021035323784424725,35.0
img_00159.png,-0.060000000000000005,-0.06274715127036773,35.0
img_00160.png,-0.08,-0.02520075532741904,35.0
img_00161.png,-0.08,-0.07913722980153169,35.0
img_00162.png,-0.03,-0.003122560419194573,35.0
img_00163.png,0.020000000000000004,0.021869032557053643,35.0
img_00164.png,0.0,-0.025083367703449856,35.0
img_00165.png,0.04,0.02279905274239705,35.0
img_00166.png,0.09,0.003687078669791051,35.0
img_00167.png,0.0,-0.056177519473119636,35.0
img_00168.png,0.02,-0.023513263585175633,35.0
img_00169.png,-0.01,0.000295256953764105,35.0
img_00170.png,0.0,-0.021883135849564684,35.0
img_00171.png,0.0,0.005541039681873637,35.0
img_00172.png,0.0,-0.0024934702324507507,35.0
img_00173.png,0.01,0.012894692145888346,35.0
img_00174.png,0.0,0.020315608575592677,35.0
img_00175.png,0.01,-0.02347299010201505,35.0
img_00176.png,0.0,-0.02882785159166981,35.0
img_00177.png,0.0,0.016916517230393568,35.0
img_00178.png,0.0,0.009827400550893938,35.0
img_00179.png,0.0,0.014887279580544359,35.0
img_00180.png,0.0,-0.0199703044412686,35.0
img_00181.png,0.0,-0.05727754635724621,35.0
img_00182.png,0.0,-0.11255331189223455,35.0
img_00183.png,0.0,-0.08393227684352735,35.0
